121220-bin70|PROKKA_MOD_01498	4.2.1.11
121220-bin70|PROKKA_MOD_01504	3.6.-.-
121220-bin70|PROKKA_MOD_01507	2.7.7.7
121220-bin70|PROKKA_MOD_01509	2.7.8.5
121220-bin70|PROKKA_MOD_01515	6.3.2.4
121220-bin70|PROKKA_MOD_01519	1.5.8.2
121220-bin70|PROKKA_MOD_01520	3.6.4.12
121220-bin70|PROKKA_MOD_01521	3.6.4.12
121220-bin70|PROKKA_MOD_01522	3.1.22.4
121220-bin70|PROKKA_MOD_01523	2.9.1.-
121220-bin70|PROKKA_MOD_01524	1.1.1.100
121220-bin70|PROKKA_MOD_01527	1.1.-.-
121220-bin70|PROKKA_MOD_01529	3.1.1.24
121220-bin70|PROKKA_MOD_01530	1.1.1.1
121220-bin70|PROKKA_MOD_01531	1.1.1.85
121220-bin70|PROKKA_MOD_01535	2.1.1.-
121220-bin70|PROKKA_MOD_01536	4.3.99.3
121220-bin70|PROKKA_MOD_01537	3.6.1.27
121220-bin70|PROKKA_MOD_01540	1.1.1.37
121220-bin70|PROKKA_MOD_01541	2.4.2.18
121220-bin70|PROKKA_MOD_01542	4.1.1.48
121220-bin70|PROKKA_MOD_01544	3.-.-.-
121220-bin70|PROKKA_MOD_01546	2.7.7.7
121220-bin70|PROKKA_MOD_01547	3.6.4.12
121220-bin70|PROKKA_MOD_01548	6.3.2.1
121220-bin70|PROKKA_MOD_01550	2.8.1.7
121220-bin70|PROKKA_MOD_01552	4.2.1.20
121220-bin70|PROKKA_MOD_01553	4.2.1.20
121220-bin70|PROKKA_MOD_01557	3.6.3.30
121220-bin70|PROKKA_MOD_01558	1.1.2.3
121220-bin70|PROKKA_MOD_01561	1.8.4.14
121220-bin70|PROKKA_MOD_01563	3.6.1.-
121220-bin70|PROKKA_MOD_01564	5.4.99.20
121220-bin70|PROKKA_MOD_01565	1.1.1.42
121220-bin70|PROKKA_MOD_01567	2.7.7.4
121220-bin70|PROKKA_MOD_01568	1.8.4.11
121220-bin70|PROKKA_MOD_01569	2.4.2.14
121220-bin70|PROKKA_MOD_01575	4.2.1.-
121220-bin70|PROKKA_MOD_01577	1.1.99.1
121220-bin70|PROKKA_MOD_01578	3.6.3.-
121220-bin70|PROKKA_MOD_01579	2.7.1.130
121220-bin70|PROKKA_MOD_01580	2.7.7.38
121220-bin70|PROKKA_MOD_01583	3.4.25.2
121220-bin70|PROKKA_MOD_01584	2.6.1.62
121220-bin70|PROKKA_MOD_01587	2.7.1.33
121220-bin70|PROKKA_MOD_01589	1.8.1.2
121220-bin70|PROKKA_MOD_01590	1.8.1.2
121220-bin70|PROKKA_MOD_01593	1.6.5.5
121220-bin70|PROKKA_MOD_01598	2.8.1.-
121220-bin70|PROKKA_MOD_01599	4.2.1.96
121220-bin70|PROKKA_MOD_01600	2.1.1.35
121220-bin70|PROKKA_MOD_01605	6.2.1.5
121220-bin70|PROKKA_MOD_01612	2.2.1.2
121220-bin70|PROKKA_MOD_01613	1.-.-.-
121220-bin70|PROKKA_MOD_01617	1.3.99.16
121220-bin70|PROKKA_MOD_01618	2.6.1.66
121220-bin70|PROKKA_MOD_01622	1.-.-.-
121220-bin70|PROKKA_MOD_01623	4.2.1.46
121220-bin70|PROKKA_MOD_01628	3.1.1.84
121220-bin70|PROKKA_MOD_01629	4.1.1.20
121220-bin70|PROKKA_MOD_01631	5.4.99.18
121220-bin70|PROKKA_MOD_01634	4.3.1.17
121220-bin70|PROKKA_MOD_01635	6.2.1.3
121220-bin70|PROKKA_MOD_01638	1.2.1.11
121220-bin70|PROKKA_MOD_01641	3.2.2.-
121220-bin70|PROKKA_MOD_01644	1.1.1.100
121220-bin70|PROKKA_MOD_01645	6.5.1.2
121220-bin70|PROKKA_MOD_01652	2.7.9.3
121220-bin70|PROKKA_MOD_01654	2.1.1.-
121220-bin70|PROKKA_MOD_01655	1.-.-.-
121220-bin70|PROKKA_MOD_01660	3.4.11.10
121220-bin70|PROKKA_MOD_01662	1.5.8.2
121220-bin70|PROKKA_MOD_01667	1.3.99.28
121220-bin70|PROKKA_MOD_01672	3.5.1.-
121220-bin70|PROKKA_MOD_01675	3.4.11.2
121220-bin70|PROKKA_MOD_01676	1.4.3.-
121220-bin70|PROKKA_MOD_01677	1.14.12.13
121220-bin70|PROKKA_MOD_01684	2.1.1.-
121220-bin70|PROKKA_MOD_01685	2.3.1.117
121220-bin70|PROKKA_MOD_01687	4.2.99.18
121220-bin70|PROKKA_MOD_01690	1.1.1.30
121220-bin70|PROKKA_MOD_01691	1.1.1.1
121220-bin70|PROKKA_MOD_01694	2.8.1.12
121220-bin70|PROKKA_MOD_01695	2.7.7.77
121220-bin70|PROKKA_MOD_01698	2.1.1.242
121220-bin70|PROKKA_MOD_01700	3.5.1.18
121220-bin70|PROKKA_MOD_01701	5.4.99.2
121220-bin70|PROKKA_MOD_01703	2.7.13.3
121220-bin70|PROKKA_MOD_01706	4.2.1.1
121220-bin70|PROKKA_MOD_01707	3.6.-.-
121220-bin70|PROKKA_MOD_01709	1.-.-.-
121220-bin70|PROKKA_MOD_01710	3.1.13.5
121220-bin70|PROKKA_MOD_01712	1.1.-.-
121220-bin70|PROKKA_MOD_01714	6.1.1.11
121220-bin70|PROKKA_MOD_01716	1.8.1.2
121220-bin70|PROKKA_MOD_01721	1.8.4.12
121220-bin70|PROKKA_MOD_01725	1.3.1.34
121220-bin70|PROKKA_MOD_01726	1.3.99.-
121220-bin70|PROKKA_MOD_01730	1.1.1.60
121220-bin70|PROKKA_MOD_01731	3.4.11.-
121220-bin70|PROKKA_MOD_01732	2.7.4.9
121220-bin70|PROKKA_MOD_01735	1.3.-.-
121220-bin70|PROKKA_MOD_01738	3.4.11.24
121220-bin70|PROKKA_MOD_01739	1.1.1.284
121220-bin70|PROKKA_MOD_01740	3.1.2.12
121220-bin70|PROKKA_MOD_01743	3.2.1.73
121220-bin70|PROKKA_MOD_01748	2.3.1.-
121220-bin70|PROKKA_MOD_01749	2.3.1.39
121220-bin70|PROKKA_MOD_01750	3.5.1.18
121220-bin70|PROKKA_MOD_01751	3.6.-.-
121220-bin70|PROKKA_MOD_01753	2.6.1.2
121220-bin70|PROKKA_MOD_01755	2.7.1.-
121220-bin70|PROKKA_MOD_01757	1.13.12.16
121220-bin70|PROKKA_MOD_01759	2.1.1.-
121220-bin70|PROKKA_MOD_01760	2.7.4.6
121220-bin70|PROKKA_MOD_01761	3.4.11.2
121220-bin70|PROKKA_MOD_01762	2.8.3.16
121220-bin70|PROKKA_MOD_01763	2.1.1.107
121220-bin70|PROKKA_MOD_01766	4.1.2.25
121220-bin70|PROKKA_MOD_01767	2.7.6.3
121220-bin70|PROKKA_MOD_01768	2.1.1.13
121220-bin70|PROKKA_MOD_01771	1.14.13.-
121220-bin70|PROKKA_MOD_01775	1.1.5.-
121220-bin70|PROKKA_MOD_01776	1.2.1.12
121220-bin70|PROKKA_MOD_01778	1.8.1.4
121220-bin70|PROKKA_MOD_01779	2.3.1.61
121220-bin70|PROKKA_MOD_01782	5.4.2.1
121220-bin70|PROKKA_MOD_01784	6.1.1.20
121220-bin70|PROKKA_MOD_01785	6.1.1.20
121220-bin70|PROKKA_MOD_01787	3.8.1.5
121220-bin70|PROKKA_MOD_01792	2.7.7.7
121220-bin70|PROKKA_MOD_01793	4.1.1.65
121220-bin70|PROKKA_MOD_01794	2.8.1.1
121220-bin70|PROKKA_MOD_01795	3.1.-.-
121220-bin70|PROKKA_MOD_01796	3.6.1.-
121220-bin70|PROKKA_MOD_01797	3.1.1.1
121220-bin70|PROKKA_MOD_01799	3.4.11.2
121220-bin70|PROKKA_MOD_01800	2.7.8.33
121220-bin70|PROKKA_MOD_01805	3.1.6.1
121220-bin70|PROKKA_MOD_01808	3.6.1.13
121220-bin70|PROKKA_MOD_01811	2.1.1.207
121220-bin70|PROKKA_MOD_01813	6.3.5.3
121220-bin70|PROKKA_MOD_01814	3.6.3.-
121220-bin70|PROKKA_MOD_01815	3.1.1.-
121220-bin70|PROKKA_MOD_01816	3.4.21.53
121220-bin70|PROKKA_MOD_01822	3.6.3.-
121220-bin70|PROKKA_MOD_01823	1.8.4.11
121220-bin70|PROKKA_MOD_01827	3.1.11.6
121220-bin70|PROKKA_MOD_01829	3.5.4.33
121220-bin70|PROKKA_MOD_01830	4.2.2.-
121220-bin70|PROKKA_MOD_01832	6.1.1.2
121220-bin70|PROKKA_MOD_01834	1.12.1.3
121220-bin70|PROKKA_MOD_01835	1.6.99.5
121220-bin70|PROKKA_MOD_01836	1.14.13.-
121220-bin70|PROKKA_MOD_01837	1.-.-.-
121220-bin70|PROKKA_MOD_01842	2.7.1.71
121220-bin70|PROKKA_MOD_01843	2.6.1.1
121220-bin70|PROKKA_MOD_01846	4.1.1.20
121220-bin70|PROKKA_MOD_01847	2.7.1.23
121220-bin70|PROKKA_MOD_01848	3.4.21.105
121220-bin70|PROKKA_MOD_01850	3.1.-.-
121220-bin70|PROKKA_MOD_01851	5.2.1.8
121220-bin70|PROKKA_MOD_01853	1.1.9.1
121220-bin70|PROKKA_MOD_01854	4.3.2.2
121220-bin70|PROKKA_MOD_01856	2.8.1.-
121220-bin70|PROKKA_MOD_01861	3.8.1.5
121220-bin70|PROKKA_MOD_01863	1.3.99.16
121220-bin70|PROKKA_MOD_01869	2.8.1.8
121220-bin70|PROKKA_MOD_01873	4.2.1.19
121220-bin70|PROKKA_MOD_01874	2.4.2.-
121220-bin70|PROKKA_MOD_01876	1.2.1.70
121220-bin70|PROKKA_MOD_01877	3.6.4.13
121220-bin70|PROKKA_MOD_01882	5.4.2.10
121220-bin70|PROKKA_MOD_01883	5.3.1.1
121220-bin70|PROKKA_MOD_01887	1.1.9.1
121220-bin70|PROKKA_MOD_01888	2.7.11.1
121220-bin70|PROKKA_MOD_01891	1.1.1.94
121220-bin70|PROKKA_MOD_01892	1.2.1.27
121220-bin70|PROKKA_MOD_01895	1.14.13.106
121220-bin70|PROKKA_MOD_01897	2.6.1.52
121220-bin70|PROKKA_MOD_01901	3.6.3.31
121220-bin70|PROKKA_MOD_01902	1.3.99.1
121220-bin70|PROKKA_MOD_01903	1.3.99.1
121220-bin70|PROKKA_MOD_01905	6.3.1.11
121220-bin70|PROKKA_MOD_01906	2.1.3.1
121220-bin70|PROKKA_MOD_01910	6.3.5.5
121220-bin70|PROKKA_MOD_01911	1.2.1.-
121220-bin70|PROKKA_MOD_01916	1.1.1.3
121220-bin70|PROKKA_MOD_01917	6.2.1.3
121220-bin70|PROKKA_MOD_01919	5.4.2.10
121220-bin70|PROKKA_MOD_01920	2.5.1.15
121220-bin70|PROKKA_MOD_01922	2.5.1.48
121220-bin70|PROKKA_MOD_01923	1.3.99.16
121220-bin70|PROKKA_MOD_01924	3.1.3.48
121220-bin70|PROKKA_MOD_01925	1.3.1.98
121220-bin70|PROKKA_MOD_01931	1.2.1.70
121220-bin70|PROKKA_MOD_01933	3.2.2.27
121220-bin70|PROKKA_MOD_01938	5.4.99.24
121220-bin70|PROKKA_MOD_01945	1.3.99.-
121220-bin70|PROKKA_MOD_01946	2.1.1.172
121220-bin70|PROKKA_MOD_01948	2.6.1.9
121220-bin70|PROKKA_MOD_01949	6.3.4.20
121220-bin70|PROKKA_MOD_01952	1.2.1.8
121220-bin70|PROKKA_MOD_01953	2.6.1.83
121220-bin70|PROKKA_MOD_01954	4.2.99.18
121220-bin70|PROKKA_MOD_01958	1.14.11.1
121220-bin70|PROKKA_MOD_01959	3.6.4.12
121220-bin70|PROKKA_MOD_01964	6.1.1.17
121220-bin70|PROKKA_MOD_01965	3.4.24.-
121220-bin70|PROKKA_MOD_01966	1.5.1.36
121220-bin70|PROKKA_MOD_01967	3.5.1.59
121220-bin70|PROKKA_MOD_01970	3.1.1.10
121220-bin70|PROKKA_MOD_01971	3.5.4.16
121220-bin70|PROKKA_MOD_01973	1.14.12.1
121220-bin70|PROKKA_MOD_01980	2.3.1.16
121220-bin70|PROKKA_MOD_01985	2.1.3.2
121220-bin70|PROKKA_MOD_01991	1.2.1.79
121220-bin70|PROKKA_MOD_01993	1.3.99.1
121220-bin70|PROKKA_MOD_01994	1.2.4.2
121220-bin70|PROKKA_MOD_01996	2.1.1.13
121220-bin70|PROKKA_MOD_02000	1.3.99.-
121220-bin70|PROKKA_MOD_02004	3.1.11.2
121220-bin70|PROKKA_MOD_02005	2.6.1.13
121220-bin70|PROKKA_MOD_02006	3.5.3.11
121220-bin70|PROKKA_MOD_02010	1.5.5.1
121220-bin70|PROKKA_MOD_02011	3.6.4.13
121220-bin70|PROKKA_MOD_02014	4.3.2.1
121220-bin70|PROKKA_MOD_02015	2.5.1.61
121220-bin70|PROKKA_MOD_02016	4.6.1.12
121220-bin70|PROKKA_MOD_02017	5.4.99.27
121220-bin70|PROKKA_MOD_02018	3.5.1.46
121220-bin70|PROKKA_MOD_02025	1.-.-.-
121220-bin70|PROKKA_MOD_02026	3.5.1.10
121220-bin70|PROKKA_MOD_02027	2.8.1.7
121220-bin70|PROKKA_MOD_02029	2.1.1.200
121220-bin70|PROKKA_MOD_02034	5.99.1.2
121220-bin70|PROKKA_MOD_02035	6.2.1.3
121220-bin70|PROKKA_MOD_02036	3.8.1.7
121220-bin70|PROKKA_MOD_02038	4.4.1.5
121220-bin70|PROKKA_MOD_02041	3.1.11.1
121220-bin70|PROKKA_MOD_02044	1.1.1.-
121220-bin70|PROKKA_MOD_02049	3.5.1.82
121220-bin70|PROKKA_MOD_02050	2.7.4.3
121220-bin70|PROKKA_MOD_02051	3.6.1.8
121220-bin70|PROKKA_MOD_02052	6.3.2.9
121220-bin70|PROKKA_MOD_02056	2.1.1.185
121220-bin70|PROKKA_MOD_02060	1.2.4.1
121220-bin70|PROKKA_MOD_02061	6.1.1.4
121220-bin70|PROKKA_MOD_02063	3.-.-.-
121220-bin70|PROKKA_MOD_02065	2.5.1.54
121220-bin70|PROKKA_MOD_02069	1.2.4.2
121220-bin70|PROKKA_MOD_02078	1.2.4.1
121220-bin70|PROKKA_MOD_02079	2.3.1.12
121220-bin70|PROKKA_MOD_02082	4.1.2.49
121220-bin70|PROKKA_MOD_02088	2.7.1.30
121220-bin70|PROKKA_MOD_02092	3.6.3.-
121220-bin70|PROKKA_MOD_02094	3.5.1.100
121220-bin70|PROKKA_MOD_02096	4.2.1.17
121220-bin70|PROKKA_MOD_02097	3.1.4.46
121220-bin70|PROKKA_MOD_02098	6.1.1.16
121220-bin70|PROKKA_MOD_02099	1.6.5.-
121220-bin70|PROKKA_MOD_02101	3.4.25.2
121220-bin70|PROKKA_MOD_02103	3.5.3.18
121220-bin70|PROKKA_MOD_02108	6.1.1.4
121220-bin70|PROKKA_MOD_02109	1.8.1.4
121220-bin70|PROKKA_MOD_02110	6.2.1.5
121220-bin70|PROKKA_MOD_02111	2.7.-.-
121220-bin70|PROKKA_MOD_02112	1.3.99.-
121220-bin70|PROKKA_MOD_02115	1.1.1.269
121220-bin70|PROKKA_MOD_02121	2.1.2.10
121220-bin70|PROKKA_MOD_02123	5.3.3.2
121220-bin70|PROKKA_MOD_02125	2.1.1.-
121220-bin70|PROKKA_MOD_02127	2.8.3.16
121220-bin70|PROKKA_MOD_02134	3.2.1.52
121220-bin70|PROKKA_MOD_02135	3.4.14.12
121220-bin70|PROKKA_MOD_02138	2.3.1.39
121220-bin70|PROKKA_MOD_02139	1.1.1.100
121220-bin70|PROKKA_MOD_02140	3.1.26.12
121220-bin70|PROKKA_MOD_02141	1.4.1.2
121220-bin70|PROKKA_MOD_02143	5.2.1.8
121220-bin70|PROKKA_MOD_02146	2.7.10.-
121220-bin70|PROKKA_MOD_02157	2.1.1.163
121220-bin70|PROKKA_MOD_02161	2.7.6.1
121220-bin70|PROKKA_MOD_02163	6.4.1.3
121220-bin70|PROKKA_MOD_02166	4.1.1.75
121220-bin70|PROKKA_MOD_02167	2.7.7.73
121220-bin70|PROKKA_MOD_02168	1.17.1.4
121220-bin70|PROKKA_MOD_02169	6.1.1.9
121220-bin70|PROKKA_MOD_02171	1.3.99.-
121220-bin70|PROKKA_MOD_02174	2.3.3.9
121220-bin70|PROKKA_MOD_02178	5.99.1.3
121220-bin70|PROKKA_MOD_02179	2.3.2.2
121220-bin70|PROKKA_MOD_02181	2.5.1.10
121220-bin70|PROKKA_MOD_02182	2.2.1.7
121220-bin70|PROKKA_MOD_02186	4.1.3.1
121220-bin70|PROKKA_MOD_02190	4.4.1.11
121220-bin70|PROKKA_MOD_02193	2.7.6.1
121220-bin70|PROKKA_MOD_02194	2.7.1.148
121220-bin70|PROKKA_MOD_02196	4.2.1.17
121220-bin70|PROKKA_MOD_02203	2.5.1.-
121220-bin70|PROKKA_MOD_02206	1.4.4.2
121220-bin70|PROKKA_MOD_02208	6.1.1.5
121220-bin70|PROKKA_MOD_02211	2.7.13.3
121220-bin70|PROKKA_MOD_02214	2.7.7.7
121220-bin70|PROKKA_MOD_02215	2.3.1.-
121220-bin70|PROKKA_MOD_02216	3.5.3.7
121220-bin70|PROKKA_MOD_02220	1.1.1.100
121220-bin70|PROKKA_MOD_02222	2.1.1.13
121220-bin70|PROKKA_MOD_02223	2.7.13.3
121220-bin70|PROKKA_MOD_02225	2.5.1.54
121220-bin70|PROKKA_MOD_02227	1.10.3.-
121220-bin70|PROKKA_MOD_02231	3.1.3.25
121220-bin70|PROKKA_MOD_02234	5.1.1.7
121220-bin70|PROKKA_MOD_02240	3.6.-.-
121220-bin70|PROKKA_MOD_02241	3.6.1.54
121220-bin70|PROKKA_MOD_02243	6.1.1.3
121220-bin70|PROKKA_MOD_02248	4.6.1.1
121220-bin70|PROKKA_MOD_02249	2.6.1.2
121220-bin70|PROKKA_MOD_02250	1.1.1.290
121220-bin70|PROKKA_MOD_02257	1.8.1.16
121220-bin70|PROKKA_MOD_02258	1.6.5.-
121220-bin70|PROKKA_MOD_02259	1.3.99.26
121220-bin70|PROKKA_MOD_02261	6.3.4.4
121220-bin70|PROKKA_MOD_02262	3.5.1.91
121220-bin70|PROKKA_MOD_02264	1.3.99.31
121220-bin70|PROKKA_MOD_02265	2.5.1.96
121220-bin70|PROKKA_MOD_02271	3.1.26.12
121220-bin70|PROKKA_MOD_02272	1.5.3.1
121220-bin70|PROKKA_MOD_02273	3.5.1.10
121220-bin70|PROKKA_MOD_02274	6.1.1.15
121220-bin70|PROKKA_MOD_02275	3.6.4.-
121220-bin70|PROKKA_MOD_02276	4.1.1.-
121220-bin70|PROKKA_MOD_02277	1.1.5.3
121220-bin70|PROKKA_MOD_02279	2.8.3.5
121220-bin70|PROKKA_MOD_02280	2.8.3.5
121220-bin70|PROKKA_MOD_02283	3.-.-.-
121220-bin70|PROKKA_MOD_02285	4.2.1.46
121220-bin8|PROKKA_MOD_00002	3.6.5.-
121220-bin8|PROKKA_MOD_00003	1.-.-.-
121220-bin8|PROKKA_MOD_00006	2.7.1.40
121220-bin8|PROKKA_MOD_00008	2.3.1.179
121220-bin8|PROKKA_MOD_00010	2.1.2.2
121220-bin8|PROKKA_MOD_00011	3.1.26.4
121220-bin8|PROKKA_MOD_00012	2.7.1.-
121220-bin8|PROKKA_MOD_00013	2.4.2.14
121220-bin8|PROKKA_MOD_00014	1.15.1.1
121220-bin8|PROKKA_MOD_00017	1.1.1.-
121220-bin8|PROKKA_MOD_00018	3.1.11.2
121220-bin8|PROKKA_MOD_00019	6.1.1.14
121220-bin8|PROKKA_MOD_00021	1.3.99.1
121220-bin8|PROKKA_MOD_00022	1.3.99.1
121220-bin8|PROKKA_MOD_00025	1.1.1.40
121220-bin8|PROKKA_MOD_00026	3.6.4.12
121220-bin8|PROKKA_MOD_00033	3.1.-.-
121220-bin8|PROKKA_MOD_00034	2.7.7.7
121220-bin8|PROKKA_MOD_00039	2.7.4.22
121220-bin8|PROKKA_MOD_00041	2.7.7.6
121220-bin8|PROKKA_MOD_00042	2.7.7.6
121220-bin8|PROKKA_MOD_00045	5.3.3.2
121220-bin8|PROKKA_MOD_00046	4.1.2.50
121220-bin8|PROKKA_MOD_00055	3.6.3.-
121220-bin8|PROKKA_MOD_00063	3.6.3.14
121220-bin8|PROKKA_MOD_00066	4.3.1.3
121220-bin8|PROKKA_MOD_00067	4.2.1.49
121220-bin8|PROKKA_MOD_00068	3.5.2.7
121220-bin8|PROKKA_MOD_00069	3.5.3.8
121220-bin8|PROKKA_MOD_00071	1.1.99.3
121220-bin8|PROKKA_MOD_00083	1.3.99.-
121220-bin8|PROKKA_MOD_00084	1.3.99.32
121220-bin8|PROKKA_MOD_00085	4.2.1.120
121220-bin8|PROKKA_MOD_00086	5.3.3.18
121220-bin8|PROKKA_MOD_00087	4.2.1.17
121220-bin8|PROKKA_MOD_00088	1.1.1.100
121220-bin8|PROKKA_MOD_00089	2.3.1.16
121220-bin8|PROKKA_MOD_00090	1.-.-.-
121220-bin8|PROKKA_MOD_00091	3.1.6.6
121220-bin8|PROKKA_MOD_00092	1.2.1.62
121220-bin8|PROKKA_MOD_00093	1.3.8.3
121220-bin8|PROKKA_MOD_00094	1.1.1.-
121220-bin8|PROKKA_MOD_00105	2.7.11.1
121220-bin8|PROKKA_MOD_00109	6.1.1.22
121220-bin8|PROKKA_MOD_00111	2.4.1.-
121220-bin8|PROKKA_MOD_00116	5.1.1.3
121220-bin8|PROKKA_MOD_00121	4.4.1.11
121220-bin8|PROKKA_MOD_00122	2.3.1.31
121220-bin8|PROKKA_MOD_00124	2.6.1.83
121220-bin8|PROKKA_MOD_00125	1.3.1.43
121220-bin8|PROKKA_MOD_00126	2.5.1.54
121220-bin8|PROKKA_MOD_00127	3.6.1.-
121220-bin8|PROKKA_MOD_00128	3.1.-.-
121220-bin8|PROKKA_MOD_00131	3.6.4.-
121220-bin8|PROKKA_MOD_00133	2.7.2.4
121220-bin8|PROKKA_MOD_00134	1.20.4.-
121220-bin8|PROKKA_MOD_00135	1.1.1.-
121220-bin8|PROKKA_MOD_00139	3.5.1.26
121220-bin8|PROKKA_MOD_00140	3.1.6.1
121220-bin8|PROKKA_MOD_00141	2.7.13.3
121220-bin8|PROKKA_MOD_00144	3.6.1.1
121220-bin8|PROKKA_MOD_00145	1.2.4.4
121220-bin8|PROKKA_MOD_00151	2.1.1.45
121220-bin8|PROKKA_MOD_00155	1.1.5.3
121220-bin8|PROKKA_MOD_00156	2.7.1.30
121220-bin8|PROKKA_MOD_00158	3.4.24.75
121220-bin8|PROKKA_MOD_00159	5.3.1.9
121220-bin8|PROKKA_MOD_00161	3.1.-.-
121220-bin8|PROKKA_MOD_00162	2.1.1.198
121220-bin8|PROKKA_MOD_00170	2.5.1.-
121220-bin8|PROKKA_MOD_00171	1.9.3.1
121220-bin8|PROKKA_MOD_00172	1.9.3.1
121220-bin8|PROKKA_MOD_00184	1.9.3.1
121220-bin8|PROKKA_MOD_00185	1.9.3.1
121220-bin8|PROKKA_MOD_00186	3.6.4.12
121220-bin8|PROKKA_MOD_00188	1.1.1.335
121220-bin8|PROKKA_MOD_00189	4.2.1.44
121220-bin8|PROKKA_MOD_00193	3.1.2.-
121220-bin8|PROKKA_MOD_00195	6.1.1.2
121220-bin8|PROKKA_MOD_00196	2.3.1.51
121220-bin8|PROKKA_MOD_00197	6.1.1.12
121220-bin8|PROKKA_MOD_00202	2.3.1.47
121220-bin8|PROKKA_MOD_00203	4.2.1.22
121220-bin8|PROKKA_MOD_00204	3.4.21.83
121220-bin8|PROKKA_MOD_00205	4.1.2.49
121220-bin8|PROKKA_MOD_00208	1.4.1.13
121220-bin8|PROKKA_MOD_00209	1.4.7.1
121220-bin8|PROKKA_MOD_00210	3.4.21.-
121220-bin8|PROKKA_MOD_00215	4.4.1.23
121220-bin8|PROKKA_MOD_00216	2.7.6.1
121220-bin8|PROKKA_MOD_00218	3.1.1.29
121220-bin8|PROKKA_MOD_00220	6.1.1.11
121220-bin8|PROKKA_MOD_00226	3.1.-.-
121220-bin8|PROKKA_MOD_00227	5.2.1.8
121220-bin8|PROKKA_MOD_00228	4.2.1.-
121220-bin8|PROKKA_MOD_00230	6.4.1.3
121220-bin8|PROKKA_MOD_00233	5.4.99.18
121220-bin8|PROKKA_MOD_00234	6.3.4.18
121220-bin8|PROKKA_MOD_00235	2.7.4.3
121220-bin8|PROKKA_MOD_00237	6.3.2.-
121220-bin8|PROKKA_MOD_00238	3.1.3.5
121220-bin8|PROKKA_MOD_00239	2.1.1.-
121220-bin8|PROKKA_MOD_00241	2.-.-.-
121220-bin8|PROKKA_MOD_00248	1.8.4.14
121220-bin8|PROKKA_MOD_00250	3.2.1.-
121220-bin8|PROKKA_MOD_00253	1.1.1.18
121220-bin8|PROKKA_MOD_00254	2.3.1.180
121220-bin8|PROKKA_MOD_00256	6.3.4.14
121220-bin8|PROKKA_MOD_00257	1.2.1.11
121220-bin8|PROKKA_MOD_00258	5.1.1.1
121220-bin8|PROKKA_MOD_00259	2.7.1.21
121220-bin8|PROKKA_MOD_00260	2.1.1.198
121220-bin8|PROKKA_MOD_00262	1.2.1.8
121220-bin8|PROKKA_MOD_00264	1.14.12.18
121220-bin8|PROKKA_MOD_00267	2.1.1.-
121220-bin8|PROKKA_MOD_00272	2.3.1.117
121220-bin8|PROKKA_MOD_00273	3.1.-.-
121220-bin8|PROKKA_MOD_00274	3.5.1.88
121220-bin8|PROKKA_MOD_00275	3.6.1.8
121220-bin8|PROKKA_MOD_00277	3.2.1.141
121220-bin8|PROKKA_MOD_00278	3.2.1.54
121220-bin8|PROKKA_MOD_00279	2.7.2.8
121220-bin8|PROKKA_MOD_00280	2.1.3.9
121220-bin8|PROKKA_MOD_00281	2.6.1.11
121220-bin8|PROKKA_MOD_00282	1.2.1.38
121220-bin8|PROKKA_MOD_00283	6.3.4.5
121220-bin8|PROKKA_MOD_00287	1.1.1.88
121220-bin8|PROKKA_MOD_00288	3.1.6.1
121220-bin8|PROKKA_MOD_00290	3.5.99.6
121220-bin8|PROKKA_MOD_00310	6.5.1.2
121220-bin8|PROKKA_MOD_00311	2.1.1.-
121220-bin8|PROKKA_MOD_00314	3.1.2.-
121220-bin8|PROKKA_MOD_00316	2.7.4.8
121220-bin8|PROKKA_MOD_00317	2.7.7.18
121220-bin8|PROKKA_MOD_00328	1.1.1.266
121220-bin8|PROKKA_MOD_00332	1.14.99.44
121220-bin8|PROKKA_MOD_00333	1.14.15.9
121220-bin8|PROKKA_MOD_00334	3.5.4.2
121220-bin8|PROKKA_MOD_00339	2.3.1.180
121220-bin8|PROKKA_MOD_00349	1.1.3.-
121220-bin8|PROKKA_MOD_00350	3.1.1.84
121220-bin8|PROKKA_MOD_00353	3.4.21.92
121220-bin8|PROKKA_MOD_00354	5.2.1.8
121220-bin8|PROKKA_MOD_00355	3.1.-.-
121220-bin8|PROKKA_MOD_00356	1.17.4.1
121220-bin8|PROKKA_MOD_00357	1.17.4.1
121220-bin8|PROKKA_MOD_00360	2.3.3.1
121220-bin8|PROKKA_MOD_00361	4.2.1.11
121220-bin8|PROKKA_MOD_00362	6.3.5.5
121220-bin8|PROKKA_MOD_00367	3.6.1.54
121220-bin8|PROKKA_MOD_00372	2.1.1.189
121220-bin8|PROKKA_MOD_00373	4.1.1.20
121220-bin8|PROKKA_MOD_00374	2.8.1.-
121220-bin8|PROKKA_MOD_00376	6.3.4.2
121220-bin8|PROKKA_MOD_00377	6.3.5.-
121220-bin8|PROKKA_MOD_00378	1.13.11.24
121220-bin8|PROKKA_MOD_00379	3.-.-.-
121220-bin8|PROKKA_MOD_00380	1.7.1.6
121220-bin8|PROKKA_MOD_00389	2.7.13.3
121220-bin8|PROKKA_MOD_00397	2.7.4.25
121220-bin8|PROKKA_MOD_00398	3.4.21.53
121220-bin8|PROKKA_MOD_00404	6.3.5.5
121220-bin8|PROKKA_MOD_00406	4.3.2.2
