121004-bin11|PROKKA_MOD_00765	PF05201
121004-bin11|PROKKA_MOD_00766	PF00472
121004-bin11|PROKKA_MOD_00767	PF05175
121004-bin11|PROKKA_MOD_00768	PF00501
121004-bin11|PROKKA_MOD_00769	PF01575
121004-bin11|PROKKA_MOD_00770	PF02637
121004-bin11|PROKKA_MOD_00771	PF00183
121004-bin11|PROKKA_MOD_00772	PF01210
121004-bin11|PROKKA_MOD_00773	PF14333
121004-bin11|PROKKA_MOD_00774	PF01227
121004-bin11|PROKKA_MOD_00775	PF02801
121004-bin11|PROKKA_MOD_00776	PF02882
121004-bin11|PROKKA_MOD_00777	PF03193
121004-bin11|PROKKA_MOD_00778	PF01209
121004-bin11|PROKKA_MOD_00780	PF03109
121004-bin11|PROKKA_MOD_00783	PF00902
121004-bin11|PROKKA_MOD_00784	PF03641
121004-bin11|PROKKA_MOD_00785	PF02770
121004-bin11|PROKKA_MOD_00786	PF02580
121004-bin11|PROKKA_MOD_00787	PF00117
121004-bin11|PROKKA_MOD_00788	PF00793
121004-bin11|PROKKA_MOD_00789	PF00113
121004-bin11|PROKKA_MOD_00790	PF04977
121004-bin11|PROKKA_MOD_00791	PF02542
121004-bin11|PROKKA_MOD_00792	PF01975
121004-bin11|PROKKA_MOD_00793	PF01135
121004-bin11|PROKKA_MOD_00794	PF04018
121004-bin11|PROKKA_MOD_00795	PF07715
121004-bin11|PROKKA_MOD_00796	PF02574
121004-bin11|PROKKA_MOD_00797	PF00730
121004-bin11|PROKKA_MOD_00799	PF03969
121004-bin11|PROKKA_MOD_00800	PF00572
121004-bin11|PROKKA_MOD_00801	PF00380
121004-bin11|PROKKA_MOD_00802	PF00355
121004-bin11|PROKKA_MOD_00803	PF00032
121004-bin11|PROKKA_MOD_00804	PF02167
121004-bin11|PROKKA_MOD_00805	PF13417
121004-bin11|PROKKA_MOD_00807	PF03449
121004-bin11|PROKKA_MOD_00808	PF02786
121004-bin11|PROKKA_MOD_00809	PF00988
121004-bin11|PROKKA_MOD_00810	PF00557
121004-bin11|PROKKA_MOD_00814	PF00206
121004-bin11|PROKKA_MOD_00815	PF01118
121004-bin11|PROKKA_MOD_00816	PF04768
121004-bin11|PROKKA_MOD_00817	PF01546
121004-bin11|PROKKA_MOD_00819	PF02576
121004-bin11|PROKKA_MOD_00820	PF08529
121004-bin11|PROKKA_MOD_00821	PF00009
121004-bin11|PROKKA_MOD_00822	PF02033
121004-bin11|PROKKA_MOD_00823	PF01509
121004-bin11|PROKKA_MOD_00824	PF00312
121004-bin11|PROKKA_MOD_00827	PF02436
121004-bin11|PROKKA_MOD_00828	PF03977
121004-bin11|PROKKA_MOD_00829	PF01553
121004-bin11|PROKKA_MOD_00830	PF00909
121004-bin11|PROKKA_MOD_00831	PF11288
121004-bin11|PROKKA_MOD_00832	PF00378
121004-bin11|PROKKA_MOD_00833	PF01553
121004-bin11|PROKKA_MOD_00834	PF01546
121004-bin11|PROKKA_MOD_00838	PF02934
121004-bin11|PROKKA_MOD_00839	PF01425
121004-bin11|PROKKA_MOD_00840	PF02686
121004-bin11|PROKKA_MOD_00841	PF06723
121004-bin11|PROKKA_MOD_00845	PF04290
121004-bin11|PROKKA_MOD_00846	PF03883
121004-bin11|PROKKA_MOD_00847	PF00378
121004-bin11|PROKKA_MOD_00849	PF03767
121004-bin11|PROKKA_MOD_00850	PF00245
121004-bin11|PROKKA_MOD_00851	PF13419
121004-bin11|PROKKA_MOD_00852	PF00459
121004-bin11|PROKKA_MOD_00853	PF07715
121004-bin11|PROKKA_MOD_00857	PF03992
121004-bin11|PROKKA_MOD_00859	PF07110
121004-bin11|PROKKA_MOD_00860	PF00171
121004-bin11|PROKKA_MOD_00861	PF01061
121004-bin11|PROKKA_MOD_00862	PF00005
121004-bin11|PROKKA_MOD_00866	PF00749
121004-bin11|PROKKA_MOD_00867	PF00929
121004-bin11|PROKKA_MOD_00868	PF00075
121004-bin11|PROKKA_MOD_00869	PF00753
121004-bin11|PROKKA_MOD_00871	PF01464
121004-bin11|PROKKA_MOD_00872	PF00814
121004-bin11|PROKKA_MOD_00873	PF02152
121004-bin11|PROKKA_MOD_00874	PF01288
121004-bin11|PROKKA_MOD_00875	PF01636
121004-bin11|PROKKA_MOD_00876	PF00106
121004-bin11|PROKKA_MOD_00877	PF01743
121004-bin11|PROKKA_MOD_00880	PF11932
121004-bin11|PROKKA_MOD_00881	PF01618
121004-bin11|PROKKA_MOD_00882	PF01618
121004-bin11|PROKKA_MOD_00883	PF02472
121004-bin11|PROKKA_MOD_00884	PF03544
121004-bin11|PROKKA_MOD_00887	PF13532
121004-bin11|PROKKA_MOD_00888	PF02866
121004-bin11|PROKKA_MOD_00890	PF00152
121004-bin11|PROKKA_MOD_00891	PF00472
121004-bin11|PROKKA_MOD_00893	PF01746
121004-bin11|PROKKA_MOD_00894	PF01245
121004-bin11|PROKKA_MOD_00895	PF00589
121004-bin11|PROKKA_MOD_00896	PF13098
121004-bin11|PROKKA_MOD_00897	PF00742
121004-bin11|PROKKA_MOD_00898	PF14821
121004-bin11|PROKKA_MOD_00899	PF02219
121004-bin11|PROKKA_MOD_00900	PF00456
121004-bin11|PROKKA_MOD_00901	PF00162
121004-bin11|PROKKA_MOD_00902	PF00274
121004-bin11|PROKKA_MOD_00903	PF04613
121004-bin11|PROKKA_MOD_00904	PF03938
121004-bin11|PROKKA_MOD_00905	PF01103
121004-bin11|PROKKA_MOD_00908	PF00009
121004-bin11|PROKKA_MOD_00909	PF13365
121004-bin11|PROKKA_MOD_00911	PF08281
121004-bin11|PROKKA_MOD_00912	PF03937
121004-bin11|PROKKA_MOD_00914	PF13738
121004-bin11|PROKKA_MOD_00917	PF01231
121004-bin11|PROKKA_MOD_00920	PF01743
121004-bin11|PROKKA_MOD_00921	PF01258
121004-bin11|PROKKA_MOD_00922	PF00294
121004-bin11|PROKKA_MOD_00923	PF00202
121004-bin11|PROKKA_MOD_00924	PF03653
121004-bin11|PROKKA_MOD_00925	PF07715
121004-bin11|PROKKA_MOD_00926	PF12228
121004-bin11|PROKKA_MOD_00929	PF03232
121004-bin11|PROKKA_MOD_00930	PF01071
121004-bin11|PROKKA_MOD_00931	PF01808
121004-bin11|PROKKA_MOD_00932	PF02954
121004-bin11|PROKKA_MOD_00933	PF00300
121004-bin11|PROKKA_MOD_00936	PF07681
121004-bin11|PROKKA_MOD_00939	PF02583
121004-bin11|PROKKA_MOD_00941	PF00403
121004-bin11|PROKKA_MOD_00944	PF00933
121004-bin11|PROKKA_MOD_00946	PF00551
121004-bin11|PROKKA_MOD_00947	PF01327
121004-bin11|PROKKA_MOD_00948	PF00731
121004-bin11|PROKKA_MOD_00949	PF01300
121004-bin11|PROKKA_MOD_00950	PF01218
121004-bin11|PROKKA_MOD_00951	PF01218
121004-bin11|PROKKA_MOD_00952	PF08501
121004-bin11|PROKKA_MOD_00953	PF09526
121004-bin11|PROKKA_MOD_00954	PF01036
121004-bin11|PROKKA_MOD_00955	PF03006
121004-bin11|PROKKA_MOD_00956	PF00106
121004-bin11|PROKKA_MOD_00958	PF00892
121004-bin11|PROKKA_MOD_00959	PF02601
121004-bin11|PROKKA_MOD_00962	PF12706
121004-bin11|PROKKA_MOD_00963	PF00106
121004-bin11|PROKKA_MOD_00964	PF03060
121004-bin11|PROKKA_MOD_00967	PF00909
121004-bin11|PROKKA_MOD_00968	PF00543
121004-bin11|PROKKA_MOD_00969	PF09694
121004-bin11|PROKKA_MOD_00970	PF00106
121004-bin11|PROKKA_MOD_00971	PF08240
121004-bin11|PROKKA_MOD_00974	PF01434
121004-bin11|PROKKA_MOD_00975	PF02878
121004-bin11|PROKKA_MOD_00976	PF00121
121004-bin11|PROKKA_MOD_00977	PF03840
121004-bin11|PROKKA_MOD_00978	PF09912
121004-bin11|PROKKA_MOD_00979	PF00581
121004-bin11|PROKKA_MOD_00980	PF00300
121004-bin11|PROKKA_MOD_00981	PF00730
121004-bin11|PROKKA_MOD_00982	PF04362
121004-bin11|PROKKA_MOD_00983	PF00106
121004-bin11|PROKKA_MOD_00984	PF01381
121004-bin11|PROKKA_MOD_00986	PF00593
121004-bin11|PROKKA_MOD_00987	PF01202
121004-bin11|PROKKA_MOD_00988	PF04116
121004-bin11|PROKKA_MOD_00989	PF00593
121004-bin11|PROKKA_MOD_00991	PF04235
121004-bin11|PROKKA_MOD_00992	PF02518
121004-bin11|PROKKA_MOD_00993	PF00072
121004-bin11|PROKKA_MOD_00994	PF00501
121004-bin11|PROKKA_MOD_00995	PF00106
121004-bin11|PROKKA_MOD_00996	PF00144
121004-bin11|PROKKA_MOD_00997	PF02265
121004-bin11|PROKKA_MOD_00998	PF01734
121004-bin11|PROKKA_MOD_00999	PF00076
121004-bin11|PROKKA_MOD_01001	PF03471
121004-bin11|PROKKA_MOD_01002	PF02130
121004-bin11|PROKKA_MOD_01003	PF02562
121004-bin11|PROKKA_MOD_01004	PF04055
121004-bin11|PROKKA_MOD_01005	PF08335
121004-bin11|PROKKA_MOD_01006	PF14602
121004-bin11|PROKKA_MOD_01007	PF01546
121004-bin11|PROKKA_MOD_01008	PF08264
121004-bin11|PROKKA_MOD_01009	PF12697
121004-bin11|PROKKA_MOD_01010	PF00106
121004-bin11|PROKKA_MOD_01011	PF00248
121004-bin11|PROKKA_MOD_01012	PF07662
121004-bin11|PROKKA_MOD_01013	PF03073
121004-bin11|PROKKA_MOD_01014	PF08541
121004-bin11|PROKKA_MOD_01015	PF12146
121004-bin11|PROKKA_MOD_01018	PF00912
121004-bin11|PROKKA_MOD_01019	PF01202
121004-bin11|PROKKA_MOD_01021	PF13437
121004-bin11|PROKKA_MOD_01022	PF12704
121004-bin11|PROKKA_MOD_01023	PF13439
121004-bin11|PROKKA_MOD_01025	PF02684
121004-bin11|PROKKA_MOD_01026	PF01351
121004-bin11|PROKKA_MOD_01027	PF07733
121004-bin11|PROKKA_MOD_01029	PF00697
121004-bin11|PROKKA_MOD_01030	PF00291
121004-bin11|PROKKA_MOD_01031	PF00290
121004-bin11|PROKKA_MOD_01034	PF03279
121004-bin11|PROKKA_MOD_01035	PF02386
121004-bin11|PROKKA_MOD_01036	PF02254
121004-bin11|PROKKA_MOD_01038	PF00005
121004-bin11|PROKKA_MOD_01042	PF00590
121004-bin11|PROKKA_MOD_01043	PF02381
121004-bin11|PROKKA_MOD_01044	PF00091
121004-bin11|PROKKA_MOD_01045	PF01795
121004-bin11|PROKKA_MOD_01046	PF13561
121004-bin11|PROKKA_MOD_01048	PF00171
121004-bin11|PROKKA_MOD_01049	PF01636
121004-bin11|PROKKA_MOD_01050	PF00154
121004-bin11|PROKKA_MOD_01051	PF00108
121004-bin11|PROKKA_MOD_01052	PF00587
121004-bin11|PROKKA_MOD_01054	PF00557
121004-bin11|PROKKA_MOD_01056	PF05164
121004-bin11|PROKKA_MOD_01057	PF01812
121004-bin11|PROKKA_MOD_01059	PF00440
121004-bin11|PROKKA_MOD_01061	PF01554
121004-bin11|PROKKA_MOD_01063	PF00158
121004-bin11|PROKKA_MOD_01064	PF02518
121004-bin11|PROKKA_MOD_01065	PF00120
121004-bin11|PROKKA_MOD_01066	PF01035
121004-bin11|PROKKA_MOD_01067	PF01722
121004-bin11|PROKKA_MOD_01068	PF03176
121004-bin11|PROKKA_MOD_01069	PF00072
121004-bin11|PROKKA_MOD_01070	PF00072
121004-bin11|PROKKA_MOD_01071	PF00990
121004-bin11|PROKKA_MOD_01072	PF00563
121004-bin11|PROKKA_MOD_01073	PF01580
121004-bin11|PROKKA_MOD_01075	PF02537
121004-bin11|PROKKA_MOD_01076	PF00587
121004-bin11|PROKKA_MOD_01078	PF00883
121004-bin11|PROKKA_MOD_01079	PF00133
121004-bin11|PROKKA_MOD_01081	PF11288
121004-bin11|PROKKA_MOD_01082	PF12697
121004-bin11|PROKKA_MOD_01084	PF02781
121004-bin11|PROKKA_MOD_01085	PF00920
121004-bin11|PROKKA_MOD_01086	PF01081
121004-bin11|PROKKA_MOD_01087	PF00890
121004-bin11|PROKKA_MOD_01088	PF13561
121004-bin11|PROKKA_MOD_01089	PF13577
121004-bin11|PROKKA_MOD_01091	PF04552
121004-bin11|PROKKA_MOD_01092	PF03448
121004-bin11|PROKKA_MOD_01094	PF02782
121004-bin11|PROKKA_MOD_01095	PF00389
121004-bin11|PROKKA_MOD_01096	PF00724
121004-bin11|PROKKA_MOD_01098	PF00355
121004-bin11|PROKKA_MOD_01099	PF04909
121004-bin11|PROKKA_MOD_01100	PF13561
121004-bin11|PROKKA_MOD_01101	PF03054
121004-bin11|PROKKA_MOD_01102	PF08328
121004-bin11|PROKKA_MOD_01105	PF08411
121004-bin11|PROKKA_MOD_01106	PF00441
121004-bin11|PROKKA_MOD_01109	PF00135
121004-bin11|PROKKA_MOD_01110	PF13489
121004-bin11|PROKKA_MOD_01111	PF10604
121015-bin10|PROKKA_MOD_00005	PF13522
121015-bin10|PROKKA_MOD_00006	PF01493
121015-bin10|PROKKA_MOD_00007	PF01645
121015-bin10|PROKKA_MOD_00008	PF00120
121015-bin10|PROKKA_MOD_00009	PF00291
121015-bin10|PROKKA_MOD_00010	PF03441
121015-bin10|PROKKA_MOD_00011	PF01894
121015-bin10|PROKKA_MOD_00012	PF03969
121015-bin10|PROKKA_MOD_00014	PF13360
121015-bin10|PROKKA_MOD_00016	PF00330
121015-bin10|PROKKA_MOD_00017	PF01810
121015-bin10|PROKKA_MOD_00018	PF01588
121015-bin10|PROKKA_MOD_00019	PF01546
121015-bin10|PROKKA_MOD_00020	PF00171
121015-bin10|PROKKA_MOD_00021	PF00491
121015-bin10|PROKKA_MOD_00023	PF00160
121015-bin10|PROKKA_MOD_00024	PF02737
121015-bin10|PROKKA_MOD_00026	PF02615
121015-bin10|PROKKA_MOD_00027	PF00005
121015-bin10|PROKKA_MOD_00028	PF00528
121015-bin10|PROKKA_MOD_00029	PF00528
121015-bin10|PROKKA_MOD_00030	PF00496
121015-bin10|PROKKA_MOD_00031	PF01571
121015-bin10|PROKKA_MOD_00032	PF00497
121015-bin10|PROKKA_MOD_00033	PF03575
121015-bin10|PROKKA_MOD_00034	PF01070
121015-bin10|PROKKA_MOD_00035	PF02776
121015-bin10|PROKKA_MOD_00036	PF00576
121015-bin10|PROKKA_MOD_00037	PF01571
121015-bin10|PROKKA_MOD_00038	PF00108
121015-bin10|PROKKA_MOD_00039	PF01063
121015-bin10|PROKKA_MOD_00040	PF00856
121015-bin10|PROKKA_MOD_00042	PF00361
121015-bin10|PROKKA_MOD_00043	PF00361
121015-bin10|PROKKA_MOD_00044	PF00420
121015-bin10|PROKKA_MOD_00046	PF12838
121015-bin10|PROKKA_MOD_00047	PF00146
121015-bin10|PROKKA_MOD_00048	PF00384
121015-bin10|PROKKA_MOD_00049	PF01512
121015-bin10|PROKKA_MOD_00050	PF01257
121015-bin10|PROKKA_MOD_00051	PF00346
121015-bin10|PROKKA_MOD_00052	PF00329
121015-bin10|PROKKA_MOD_00053	PF01058
121015-bin10|PROKKA_MOD_00054	PF00507
121015-bin10|PROKKA_MOD_00055	PF05362
121015-bin10|PROKKA_MOD_00056	PF07724
121015-bin10|PROKKA_MOD_00057	PF00574
121015-bin10|PROKKA_MOD_00058	PF05697
121015-bin10|PROKKA_MOD_00059	PF06945
121015-bin10|PROKKA_MOD_00063	PF03167
121015-bin10|PROKKA_MOD_00064	PF13279
121015-bin10|PROKKA_MOD_00066	PF11249
121015-bin10|PROKKA_MOD_00067	PF00106
121015-bin10|PROKKA_MOD_00068	PF02133
121015-bin10|PROKKA_MOD_00069	PF06808
121015-bin10|PROKKA_MOD_00070	PF04290
121015-bin10|PROKKA_MOD_00071	PF03480
121015-bin10|PROKKA_MOD_00072	PF05199
121015-bin10|PROKKA_MOD_00074	PF02559
121015-bin10|PROKKA_MOD_00075	PF11953
121015-bin10|PROKKA_MOD_00076	PF05099
121015-bin10|PROKKA_MOD_00077	PF00271
121015-bin10|PROKKA_MOD_00079	PF00501
121015-bin10|PROKKA_MOD_00080	PF03061
121015-bin10|PROKKA_MOD_00082	PF00364
121015-bin10|PROKKA_MOD_00083	PF00198
121015-bin10|PROKKA_MOD_00084	PF00892
121015-bin10|PROKKA_MOD_00085	PF02673
121015-bin10|PROKKA_MOD_00086	PF14691
121015-bin10|PROKKA_MOD_00087	PF01645
121015-bin10|PROKKA_MOD_00088	PF12697
121015-bin10|PROKKA_MOD_00089	PF00534
121015-bin10|PROKKA_MOD_00090	PF00587
121015-bin10|PROKKA_MOD_00091	PF00707
121015-bin10|PROKKA_MOD_00092	PF01632
121015-bin10|PROKKA_MOD_00093	PF00453
121015-bin10|PROKKA_MOD_00094	PF01409
121015-bin10|PROKKA_MOD_00095	PF02729
121015-bin10|PROKKA_MOD_00096	PF00202
121015-bin10|PROKKA_MOD_00097	PF07750
121015-bin10|PROKKA_MOD_00098	PF01370
121015-bin10|PROKKA_MOD_00099	PF01612
121015-bin10|PROKKA_MOD_00100	PF01380
121015-bin10|PROKKA_MOD_00102	PF00005
121015-bin10|PROKKA_MOD_00103	PF00275
121015-bin10|PROKKA_MOD_00104	PF02224
121015-bin10|PROKKA_MOD_00105	PF00575
121015-bin10|PROKKA_MOD_00106	PF00216
121015-bin10|PROKKA_MOD_00107	PF00215
121015-bin10|PROKKA_MOD_00109	PF00291
121015-bin10|PROKKA_MOD_00110	PF00290
121015-bin10|PROKKA_MOD_00113	PF00085
121015-bin10|PROKKA_MOD_00114	PF00929
121015-bin10|PROKKA_MOD_00117	PF02646
121015-bin10|PROKKA_MOD_00118	PF01634
121015-bin10|PROKKA_MOD_00120	PF00198
121015-bin10|PROKKA_MOD_00121	PF07992
121015-bin10|PROKKA_MOD_00122	PF00270
121015-bin10|PROKKA_MOD_00123	PF00213
121015-bin10|PROKKA_MOD_00124	PF00006
121015-bin10|PROKKA_MOD_00125	PF00231
121015-bin10|PROKKA_MOD_00126	PF00006
121015-bin10|PROKKA_MOD_00127	PF02823
121015-bin10|PROKKA_MOD_00128	PF00293
121015-bin10|PROKKA_MOD_00129	PF03572
121015-bin10|PROKKA_MOD_00130	PF02410
121015-bin10|PROKKA_MOD_00131	PF01467
121015-bin10|PROKKA_MOD_00133	PF00696
121015-bin10|PROKKA_MOD_00134	PF01018
121015-bin10|PROKKA_MOD_00135	PF01016
121015-bin10|PROKKA_MOD_00136	PF00829
121015-bin10|PROKKA_MOD_00139	PF00701
121015-bin10|PROKKA_MOD_00140	PF01668
121015-bin10|PROKKA_MOD_00141	PF01288
121015-bin10|PROKKA_MOD_00142	PF13328
121015-bin10|PROKKA_MOD_00143	PF00156
121015-bin10|PROKKA_MOD_00144	PF03740
121015-bin10|PROKKA_MOD_00145	PF01648
121015-bin10|PROKKA_MOD_00146	PF00717
121015-bin10|PROKKA_MOD_00147	PF14622
121015-bin10|PROKKA_MOD_00148	PF11967
121015-bin10|PROKKA_MOD_00149	PF00490
121015-bin10|PROKKA_MOD_00151	PF02502
121015-bin10|PROKKA_MOD_00152	PF00464
121015-bin10|PROKKA_MOD_00153	PF03477
121015-bin10|PROKKA_MOD_00154	PF00383
121015-bin10|PROKKA_MOD_00155	PF00677
121015-bin10|PROKKA_MOD_00156	PF00926
121015-bin10|PROKKA_MOD_00157	PF01546
121015-bin10|PROKKA_MOD_00158	PF00850
121015-bin10|PROKKA_MOD_00159	PF00856
121015-bin10|PROKKA_MOD_00160	PF01416
121015-bin10|PROKKA_MOD_00161	PF00551
121015-bin10|PROKKA_MOD_00162	PF01327
121015-bin10|PROKKA_MOD_00165	PF01202
121015-bin10|PROKKA_MOD_00166	PF01761
121015-bin10|PROKKA_MOD_00167	PF01722
121015-bin10|PROKKA_MOD_00168	PF00226
121015-bin10|PROKKA_MOD_00169	PF12556
121015-bin10|PROKKA_MOD_00170	PF11775
121015-bin10|PROKKA_MOD_00171	PF02518
121015-bin10|PROKKA_MOD_00172	PF00204
121015-bin10|PROKKA_MOD_00173	PF00709
121015-bin10|PROKKA_MOD_00174	PF04542
121015-bin10|PROKKA_MOD_00175	PF00849
121015-bin10|PROKKA_MOD_00177	PF00005
121015-bin10|PROKKA_MOD_00178	PF01300
121015-bin10|PROKKA_MOD_00180	PF00348
121015-bin10|PROKKA_MOD_00181	PF13292
121015-bin10|PROKKA_MOD_00182	PF01264
121015-bin10|PROKKA_MOD_00183	PF01243
121015-bin10|PROKKA_MOD_00184	PF00348
121015-bin10|PROKKA_MOD_00185	PF01343
121015-bin10|PROKKA_MOD_00186	PF02091
121015-bin10|PROKKA_MOD_00187	PF02092
121015-bin10|PROKKA_MOD_00190	PF09527
121015-bin10|PROKKA_MOD_00191	PF00119
121015-bin10|PROKKA_MOD_00193	PF00430
121015-bin10|PROKKA_MOD_00194	PF00430
121015-bin10|PROKKA_MOD_00195	PF01593
121015-bin10|PROKKA_MOD_00196	PF00494
121015-bin10|PROKKA_MOD_00197	PF05834
121015-bin10|PROKKA_MOD_00198	PF15461
121015-bin10|PROKKA_MOD_00199	PF02401
121015-bin10|PROKKA_MOD_00200	PF01636
121015-bin10|PROKKA_MOD_00201	PF00075
121015-bin10|PROKKA_MOD_00202	PF08534
121015-bin10|PROKKA_MOD_00203	PF14821
121015-bin10|PROKKA_MOD_00204	PF02104
121015-bin10|PROKKA_MOD_00207	PF00528
121015-bin10|PROKKA_MOD_00208	PF07345
121015-bin10|PROKKA_MOD_00209	PF00565
121015-bin10|PROKKA_MOD_00210	PF01554
121015-bin10|PROKKA_MOD_00211	PF00581
121015-bin10|PROKKA_MOD_00212	PF01596
121015-bin10|PROKKA_MOD_00213	PF02934
121015-bin10|PROKKA_MOD_00214	PF01425
121015-bin10|PROKKA_MOD_00215	PF02686
121015-bin10|PROKKA_MOD_00216	PF03652
121015-bin10|PROKKA_MOD_00217	PF02729
121015-bin10|PROKKA_MOD_00218	PF13147
121015-bin10|PROKKA_MOD_00219	PF02660
121015-bin10|PROKKA_MOD_00220	PF01131
121015-bin10|PROKKA_MOD_00223	PF06347
121015-bin10|PROKKA_MOD_00224	PF00899
121015-bin10|PROKKA_MOD_00225	PF00692
121015-bin10|PROKKA_MOD_00226	PF04127
121015-bin10|PROKKA_MOD_00227	PF03109
121015-bin10|PROKKA_MOD_00228	PF01209
121015-bin10|PROKKA_MOD_00229	PF01149
121015-bin10|PROKKA_MOD_00230	PF01649
121015-bin10|PROKKA_MOD_00231	PF00308
121015-bin10|PROKKA_MOD_00232	PF02768
121015-bin10|PROKKA_MOD_00233	PF01553
121015-bin10|PROKKA_MOD_00234	PF02784
121015-bin10|PROKKA_MOD_00236	PF00206
121015-bin10|PROKKA_MOD_00237	PF00578
121015-bin10|PROKKA_MOD_00240	PF01571
121015-bin10|PROKKA_MOD_00241	PF01597
121015-bin10|PROKKA_MOD_00242	PF02347
121015-bin10|PROKKA_MOD_00243	PF13450
121015-bin10|PROKKA_MOD_00244	PF07103
121015-bin10|PROKKA_MOD_00245	PF02353
121015-bin10|PROKKA_MOD_00246	PF12915
121015-bin10|PROKKA_MOD_00247	PF00106
121015-bin10|PROKKA_MOD_00248	PF03073
121015-bin10|PROKKA_MOD_00249	PF01266
121015-bin10|PROKKA_MOD_00250	PF02696
121015-bin10|PROKKA_MOD_00251	PF00384
121015-bin10|PROKKA_MOD_00252	PF01145
121015-bin10|PROKKA_MOD_00253	PF01145
121015-bin10|PROKKA_MOD_00254	PF09838
121015-bin10|PROKKA_MOD_00255	PF13365
121015-bin10|PROKKA_MOD_00256	PF01715
121015-bin10|PROKKA_MOD_00257	PF02776
121015-bin10|PROKKA_MOD_00258	PF10369
121015-bin10|PROKKA_MOD_00259	PF07991
121015-bin10|PROKKA_MOD_00260	PF00496
121015-bin10|PROKKA_MOD_00261	PF00528
121015-bin10|PROKKA_MOD_00262	PF00528
121015-bin10|PROKKA_MOD_00263	PF00005
121015-bin10|PROKKA_MOD_00264	PF00682
121015-bin10|PROKKA_MOD_00265	PF04055
121015-bin10|PROKKA_MOD_00266	PF09335
121015-bin10|PROKKA_MOD_00268	PF09837
121015-bin10|PROKKA_MOD_00269	PF04116
121015-bin10|PROKKA_MOD_00270	PF01738
121015-bin10|PROKKA_MOD_00271	PF00005
121015-bin10|PROKKA_MOD_00272	PF01061
121015-bin10|PROKKA_MOD_00273	PF01571
121015-bin10|PROKKA_MOD_00276	PF09856
121015-bin10|PROKKA_MOD_00277	PF01925
121015-bin10|PROKKA_MOD_00280	PF01699
121015-bin10|PROKKA_MOD_00282	PF05437
121015-bin10|PROKKA_MOD_00284	PF00528
121015-bin10|PROKKA_MOD_00287	PF00581
121015-bin10|PROKKA_MOD_00288	PF00581
121015-bin10|PROKKA_MOD_00290	PF14342
121015-bin10|PROKKA_MOD_00291	PF00171
121015-bin10|PROKKA_MOD_00293	PF01554
121015-bin10|PROKKA_MOD_00298	PF00528
121015-bin10|PROKKA_MOD_00299	PF00528
121015-bin10|PROKKA_MOD_00300	PF13416
121015-bin10|PROKKA_MOD_00301	PF00005
121015-bin10|PROKKA_MOD_00302	PF00557
121015-bin10|PROKKA_MOD_00303	PF01177
121015-bin10|PROKKA_MOD_00304	PF03446
121015-bin10|PROKKA_MOD_00305	PF00171
121015-bin10|PROKKA_MOD_00307	PF02668
121015-bin10|PROKKA_MOD_00308	PF04069
121015-bin10|PROKKA_MOD_00309	PF00528
121015-bin10|PROKKA_MOD_00311	PF03702
121015-bin10|PROKKA_MOD_00312	PF00579
121015-bin10|PROKKA_MOD_00314	PF00472
121015-bin10|PROKKA_MOD_00315	PF00912
121015-bin10|PROKKA_MOD_00316	PF10150
121015-bin10|PROKKA_MOD_00318	PF05690
121015-bin10|PROKKA_MOD_00320	PF01220
121015-bin10|PROKKA_MOD_00321	PF00364
121015-bin10|PROKKA_MOD_00322	PF00289
121015-bin10|PROKKA_MOD_00323	PF00528
121015-bin10|PROKKA_MOD_00324	PF00005
121015-bin10|PROKKA_MOD_00325	PF01895
121015-bin10|PROKKA_MOD_00326	PF00072
121015-bin10|PROKKA_MOD_00328	PF13090
121015-bin10|PROKKA_MOD_00329	PF02541
121015-bin10|PROKKA_MOD_00330	PF05787
121015-bin10|PROKKA_MOD_00331	PF00293
121015-bin10|PROKKA_MOD_00332	PF00230
121015-bin10|PROKKA_MOD_00333	PF01451
121015-bin10|PROKKA_MOD_00338	PF00185
121015-bin10|PROKKA_MOD_00340	PF02348
121015-bin10|PROKKA_MOD_00341	PF00800
121015-bin10|PROKKA_MOD_00342	PF13177
121015-bin10|PROKKA_MOD_00343	PF02575
121015-bin10|PROKKA_MOD_00344	PF13662
121015-bin10|PROKKA_MOD_00345	PF01274
121015-bin10|PROKKA_MOD_00346	PF03255
121015-bin10|PROKKA_MOD_00347	PF07517
121015-bin10|PROKKA_MOD_00349	PF01571
121015-bin10|PROKKA_MOD_00350	PF01012
121015-bin10|PROKKA_MOD_00351	PF00766
121015-bin10|PROKKA_MOD_00352	PF05187
121015-bin10|PROKKA_MOD_00353	PF09996
121015-bin10|PROKKA_MOD_00354	PF01502
121015-bin10|PROKKA_MOD_00355	PF01227
121015-bin10|PROKKA_MOD_00356	PF00107
121015-bin10|PROKKA_MOD_00357	PF03466
121015-bin10|PROKKA_MOD_00358	PF13416
121015-bin10|PROKKA_MOD_00360	PF00005
121015-bin10|PROKKA_MOD_00361	PF03328
121015-bin10|PROKKA_MOD_00362	PF00171
121015-bin10|PROKKA_MOD_00363	PF02775
121015-bin10|PROKKA_MOD_00364	PF01408
121015-bin10|PROKKA_MOD_00365	PF02826
121015-bin10|PROKKA_MOD_00366	PF00005
121015-bin10|PROKKA_MOD_00367	PF02653
121015-bin10|PROKKA_MOD_00368	PF13407
121015-bin10|PROKKA_MOD_00369	PF05025
121015-bin10|PROKKA_MOD_00370	PF00294
121015-bin10|PROKKA_MOD_00373	PF04295
