120322-bin51|PROKKA_MOD_00001	COG0001
121001-bin59|PROKKA_MOD_00070	COG0537
121001-bin59|PROKKA_MOD_00072	COG0558
121001-bin59|PROKKA_MOD_00073	COG1560
121001-bin59|PROKKA_MOD_00074	COG0438
121001-bin59|PROKKA_MOD_00077	COG0214
121001-bin59|PROKKA_MOD_00078	COG0311
121001-bin59|PROKKA_MOD_00079	COG0217
121001-bin59|PROKKA_MOD_00080	COG0817
121001-bin59|PROKKA_MOD_00081	COG0632
121001-bin59|PROKKA_MOD_00082	COG2255
121001-bin59|PROKKA_MOD_00083	COG0342
121001-bin59|PROKKA_MOD_00084	COG0341
121001-bin59|PROKKA_MOD_00085	COG0317
121001-bin59|PROKKA_MOD_00088	COG1082
121001-bin59|PROKKA_MOD_00089	COG3254
121001-bin59|PROKKA_MOD_00090	COG4952
121001-bin59|PROKKA_MOD_00091	COG3347
121001-bin59|PROKKA_MOD_00092	COG1070
121001-bin59|PROKKA_MOD_00093	COG1974
121001-bin59|PROKKA_MOD_00095	COG1199
121001-bin59|PROKKA_MOD_00096	COG1051
121001-bin59|PROKKA_MOD_00100	COG0686
121001-bin59|PROKKA_MOD_00101	COG2873
121001-bin59|PROKKA_MOD_00102	COG2021
121001-bin59|PROKKA_MOD_00103	COG0568
121001-bin59|PROKKA_MOD_00106	COG0187
121001-bin59|PROKKA_MOD_00107	COG0567
121001-bin59|PROKKA_MOD_00110	COG5496
121001-bin59|PROKKA_MOD_00112	COG1595
121001-bin59|PROKKA_MOD_00113	COG0128
121001-bin59|PROKKA_MOD_00114	COG1162
121001-bin59|PROKKA_MOD_00115	COG2217
121001-bin59|PROKKA_MOD_00116	COG1615
121001-bin59|PROKKA_MOD_00117	COG3480
121001-bin59|PROKKA_MOD_00118	COG5282
121001-bin59|PROKKA_MOD_00124	COG0200
121001-bin59|PROKKA_MOD_00125	COG1841
121001-bin59|PROKKA_MOD_00126	COG0098
121001-bin59|PROKKA_MOD_00127	COG0256
121001-bin59|PROKKA_MOD_00128	COG0097
121001-bin59|PROKKA_MOD_00129	COG0096
121001-bin59|PROKKA_MOD_00130	COG0199
121001-bin59|PROKKA_MOD_00131	COG0094
121001-bin59|PROKKA_MOD_00132	COG0198
121001-bin59|PROKKA_MOD_00133	COG0093
121001-bin59|PROKKA_MOD_00134	COG0186
121001-bin59|PROKKA_MOD_00135	COG0255
121001-bin59|PROKKA_MOD_00136	COG0197
121001-bin59|PROKKA_MOD_00137	COG0092
121001-bin59|PROKKA_MOD_00138	COG0091
121001-bin59|PROKKA_MOD_00139	COG0185
121001-bin59|PROKKA_MOD_00140	COG0090
121001-bin59|PROKKA_MOD_00141	COG0089
121001-bin59|PROKKA_MOD_00142	COG0088
121001-bin59|PROKKA_MOD_00143	COG0087
121001-bin59|PROKKA_MOD_00144	COG0051
121001-bin59|PROKKA_MOD_00145	COG0050
121001-bin59|PROKKA_MOD_00146	COG0480
121001-bin59|PROKKA_MOD_00147	COG0049
121001-bin59|PROKKA_MOD_00148	COG0048
121001-bin59|PROKKA_MOD_00149	COG1272
121001-bin59|PROKKA_MOD_00152	COG1253
121001-bin59|PROKKA_MOD_00153	COG3839
121001-bin59|PROKKA_MOD_00154	COG0538
121001-bin59|PROKKA_MOD_00155	COG0039
121001-bin59|PROKKA_MOD_00157	COG0190
121001-bin59|PROKKA_MOD_00159	COG0074
121001-bin59|PROKKA_MOD_00160	COG0045
121001-bin59|PROKKA_MOD_00161	COG0210
121001-bin59|PROKKA_MOD_00162	COG2120
121001-bin59|PROKKA_MOD_00163	COG0652
121001-bin59|PROKKA_MOD_00164	COG0516
121001-bin59|PROKKA_MOD_00168	COG0648
121001-bin59|PROKKA_MOD_00169	COG0515
121001-bin59|PROKKA_MOD_00171	COG3201
121001-bin59|PROKKA_MOD_00174	COG1562
121001-bin59|PROKKA_MOD_00175	COG1233
121001-bin59|PROKKA_MOD_00176	COG0142
121001-bin59|PROKKA_MOD_00177	COG0558
121001-bin59|PROKKA_MOD_00178	COG1233
121001-bin59|PROKKA_MOD_00179	COG0463
121001-bin59|PROKKA_MOD_00180	COG2324
121001-bin59|PROKKA_MOD_00182	COG0596
121001-bin59|PROKKA_MOD_00183	COG0607
121001-bin59|PROKKA_MOD_00184	COG0394
121001-bin59|PROKKA_MOD_00185	COG0580
121001-bin59|PROKKA_MOD_00188	COG1835
121001-bin59|PROKKA_MOD_00190	COG0018
121001-bin59|PROKKA_MOD_00191	COG0019
121001-bin59|PROKKA_MOD_00192	COG0460
121001-bin59|PROKKA_MOD_00193	COG0498
121001-bin59|PROKKA_MOD_00194	COG0083
121001-bin59|PROKKA_MOD_00195	COG1158
121001-bin59|PROKKA_MOD_00196	COG0254
121001-bin59|PROKKA_MOD_00197	COG0216
121001-bin59|PROKKA_MOD_00198	COG2890
121001-bin59|PROKKA_MOD_00199	COG0009
121001-bin59|PROKKA_MOD_00201	COG0491
121001-bin59|PROKKA_MOD_00202	COG0124
121001-bin59|PROKKA_MOD_00203	COG0173
121001-bin59|PROKKA_MOD_00205	COG0013
121001-bin59|PROKKA_MOD_00206	COG0816
121001-bin59|PROKKA_MOD_00207	COG1559
121001-bin59|PROKKA_MOD_00208	COG0169
121001-bin59|PROKKA_MOD_00210	COG0082
121001-bin59|PROKKA_MOD_00211	COG0703
121001-bin59|PROKKA_MOD_00212	COG0337
121001-bin59|PROKKA_MOD_00213	COG0757
121001-bin59|PROKKA_MOD_00214	COG0231
121001-bin59|PROKKA_MOD_00215	COG0781
121001-bin59|PROKKA_MOD_00217	COG2065
121001-bin59|PROKKA_MOD_00219	COG1250
121001-bin59|PROKKA_MOD_00220	COG0183
121001-bin59|PROKKA_MOD_00221	COG0349
121001-bin59|PROKKA_MOD_00224	COG1985
121001-bin59|PROKKA_MOD_00225	COG0791
121001-bin59|PROKKA_MOD_00226	COG0438
121001-bin59|PROKKA_MOD_00227	COG2197
121001-bin59|PROKKA_MOD_00228	COG4585
121001-bin59|PROKKA_MOD_00229	COG1022
121001-bin59|PROKKA_MOD_00231	COG1940
121001-bin59|PROKKA_MOD_00233	COG0228
121001-bin59|PROKKA_MOD_00234	COG0541
121001-bin59|PROKKA_MOD_00235	COG0347
121001-bin59|PROKKA_MOD_00236	COG0004
121001-bin59|PROKKA_MOD_00237	COG0552
121001-bin59|PROKKA_MOD_00238	COG1196
121001-bin59|PROKKA_MOD_00239	COG0266
121001-bin59|PROKKA_MOD_00240	COG0571
121001-bin59|PROKKA_MOD_00242	COG1399
121001-bin59|PROKKA_MOD_00244	COG0669
121001-bin59|PROKKA_MOD_00245	COG0742
121001-bin59|PROKKA_MOD_00246	COG1200
121001-bin59|PROKKA_MOD_00248	COG0300
121001-bin59|PROKKA_MOD_00249	COG1748
121001-bin59|PROKKA_MOD_00250	COG0788
121001-bin59|PROKKA_MOD_00251	COG2409
121001-bin59|PROKKA_MOD_00253	COG2331
121001-bin59|PROKKA_MOD_00254	COG2372
121001-bin59|PROKKA_MOD_00255	COG3336
121001-bin59|PROKKA_MOD_00256	COG1960
121001-bin59|PROKKA_MOD_00257	COG0212
121001-bin59|PROKKA_MOD_00258	COG0303
121001-bin59|PROKKA_MOD_00259	COG1670
121001-bin59|PROKKA_MOD_00263	COG2259
121001-bin59|PROKKA_MOD_00264	COG0389
121001-bin59|PROKKA_MOD_00266	COG2001
121001-bin59|PROKKA_MOD_00267	COG0275
121001-bin59|PROKKA_MOD_00269	COG0768
121001-bin59|PROKKA_MOD_00270	COG0769
121001-bin59|PROKKA_MOD_00271	COG0770
121001-bin59|PROKKA_MOD_00272	COG0472
121001-bin59|PROKKA_MOD_00273	COG0771
121001-bin59|PROKKA_MOD_00274	COG0772
121001-bin59|PROKKA_MOD_00275	COG0707
121001-bin59|PROKKA_MOD_00276	COG1985
121001-bin59|PROKKA_MOD_00277	COG0307
121001-bin59|PROKKA_MOD_00278	COG0108
121001-bin59|PROKKA_MOD_00279	COG0054
121001-bin59|PROKKA_MOD_00280	COG1741
121001-bin59|PROKKA_MOD_00281	COG1282
121001-bin59|PROKKA_MOD_00283	COG3288
121001-bin59|PROKKA_MOD_00284	COG0078
121001-bin59|PROKKA_MOD_00286	COG3858
121001-bin59|PROKKA_MOD_00287	COG2127
121001-bin59|PROKKA_MOD_00289	COG5524
121001-bin59|PROKKA_MOD_00290	COG0796
121001-bin59|PROKKA_MOD_00293	COG0626
121001-bin59|PROKKA_MOD_00294	COG0456
121001-bin59|PROKKA_MOD_00297	COG1134
121001-bin59|PROKKA_MOD_00298	COG1682
121001-bin59|PROKKA_MOD_00299	COG0861
121001-bin59|PROKKA_MOD_00300	COG0277
121001-bin59|PROKKA_MOD_00301	COG0001
121001-bin59|PROKKA_MOD_00302	COG1012
121001-bin59|PROKKA_MOD_00303	COG0160
121001-bin59|PROKKA_MOD_00304	COG1072
121001-bin59|PROKKA_MOD_00306	COG0593
121001-bin59|PROKKA_MOD_00307	COG0592
121001-bin59|PROKKA_MOD_00308	COG1195
121001-bin59|PROKKA_MOD_00309	COG5512
121001-bin59|PROKKA_MOD_00310	COG0187
121001-bin59|PROKKA_MOD_00311	COG0188
121001-bin59|PROKKA_MOD_00312	COG0652
121001-bin59|PROKKA_MOD_00313	COG0705
121001-bin59|PROKKA_MOD_00314	COG0443
121001-bin59|PROKKA_MOD_00315	COG1012
121001-bin59|PROKKA_MOD_00316	COG2945
121001-bin59|PROKKA_MOD_00317	COG0628
121001-bin59|PROKKA_MOD_00319	COG3118
121001-bin59|PROKKA_MOD_00321	COG0138
121001-bin59|PROKKA_MOD_00322	COG0139
121001-bin59|PROKKA_MOD_00323	COG0107
121001-bin59|PROKKA_MOD_00324	COG0106
121001-bin59|PROKKA_MOD_00325	COG0118
121001-bin59|PROKKA_MOD_00326	COG0131
121001-bin59|PROKKA_MOD_00329	COG0488
121001-bin59|PROKKA_MOD_00330	COG0824
121001-bin59|PROKKA_MOD_00331	COG2271
121001-bin59|PROKKA_MOD_00332	COG2346
121001-bin59|PROKKA_MOD_00334	COG1403
121001-bin59|PROKKA_MOD_00336	COG0308
121001-bin59|PROKKA_MOD_00337	COG0220
121001-bin59|PROKKA_MOD_00338	COG0698
121001-bin59|PROKKA_MOD_00341	COG0260
121001-bin59|PROKKA_MOD_00342	COG1249
121001-bin59|PROKKA_MOD_00343	COG0508
121001-bin59|PROKKA_MOD_00344	COG1090
121001-bin59|PROKKA_MOD_00346	COG0673
121001-bin59|PROKKA_MOD_00347	COG2409
121001-bin59|PROKKA_MOD_00348	COG0321
121001-bin59|PROKKA_MOD_00349	COG0320
121001-bin59|PROKKA_MOD_00351	COG4581
121001-bin59|PROKKA_MOD_00352	COG1597
121001-bin59|PROKKA_MOD_00353	COG0805
121001-bin59|PROKKA_MOD_00354	COG1826
121001-bin59|PROKKA_MOD_00355	COG2378
121001-bin59|PROKKA_MOD_00356	COG2378
121001-bin59|PROKKA_MOD_00357	COG0545
121001-bin59|PROKKA_MOD_00358	COG2519
121001-bin59|PROKKA_MOD_00359	COG0637
121001-bin59|PROKKA_MOD_00360	COG0215
121001-bin59|PROKKA_MOD_00364	COG0067
121001-bin59|PROKKA_MOD_00365	COG1814
121001-bin59|PROKKA_MOD_00366	COG0682
121001-bin59|PROKKA_MOD_00367	COG1651
121001-bin59|PROKKA_MOD_00369	COG0159
121001-bin59|PROKKA_MOD_00370	COG0133
121001-bin59|PROKKA_MOD_00371	COG0134
121001-bin59|PROKKA_MOD_00373	COG0147
121001-bin59|PROKKA_MOD_00376	COG0779
121001-bin59|PROKKA_MOD_00377	COG0730
121001-bin59|PROKKA_MOD_00378	COG0442
121001-bin59|PROKKA_MOD_00379	COG0821
121001-bin59|PROKKA_MOD_00380	COG0750
121001-bin59|PROKKA_MOD_00381	COG0743
121001-bin59|PROKKA_MOD_00382	COG0160
121001-bin59|PROKKA_MOD_00383	COG0010
121001-bin59|PROKKA_MOD_00384	COG1177
121001-bin59|PROKKA_MOD_00385	COG3970
121001-bin59|PROKKA_MOD_00386	COG0111
121001-bin59|PROKKA_MOD_00387	COG1082
121001-bin59|PROKKA_MOD_00388	COG1028
121001-bin59|PROKKA_MOD_00389	COG1063
121001-bin59|PROKKA_MOD_00390	COG0269
121001-bin59|PROKKA_MOD_00391	COG0684
121001-bin59|PROKKA_MOD_00392	COG1653
121001-bin59|PROKKA_MOD_00393	COG1175
121001-bin59|PROKKA_MOD_00394	COG0395
121001-bin59|PROKKA_MOD_00395	COG3386
121001-bin59|PROKKA_MOD_00397	COG0717
121001-bin59|PROKKA_MOD_00398	COG0642
121001-bin59|PROKKA_MOD_00399	COG0745
121001-bin59|PROKKA_MOD_00400	COG0247
121001-bin59|PROKKA_MOD_00402	COG0512
121001-bin59|PROKKA_MOD_00403	COG0515
121001-bin59|PROKKA_MOD_00404	COG0631
121001-bin59|PROKKA_MOD_00405	COG0584
121001-bin59|PROKKA_MOD_00406	COG0077
121001-bin59|PROKKA_MOD_00407	COG0289
121001-bin59|PROKKA_MOD_00409	COG0730
121001-bin59|PROKKA_MOD_00410	COG2895
121001-bin59|PROKKA_MOD_00411	COG0175
121001-bin59|PROKKA_MOD_00412	COG0040
121001-bin59|PROKKA_MOD_00413	COG0140
121001-bin59|PROKKA_MOD_00414	COG0483
121001-bin59|PROKKA_MOD_00415	COG0141
121001-bin59|PROKKA_MOD_00416	COG0079
121001-bin59|PROKKA_MOD_00417	COG0735
121001-bin59|PROKKA_MOD_00418	COG0428
121001-bin59|PROKKA_MOD_00419	COG0423
121001-bin59|PROKKA_MOD_00420	COG0042
121001-bin59|PROKKA_MOD_00421	COG1434
121001-bin59|PROKKA_MOD_00422	COG2860
121001-bin59|PROKKA_MOD_00423	COG0232
121001-bin59|PROKKA_MOD_00424	COG0358
121001-bin59|PROKKA_MOD_00426	COG1085
121001-bin59|PROKKA_MOD_00428	COG0721
121001-bin59|PROKKA_MOD_00429	COG0014
121001-bin59|PROKKA_MOD_00432	COG0263
121001-bin59|PROKKA_MOD_00433	COG0536
121001-bin59|PROKKA_MOD_00434	COG0211
121001-bin59|PROKKA_MOD_00435	COG0261
121001-bin59|PROKKA_MOD_00436	COG1530
121001-bin59|PROKKA_MOD_00437	COG0772
121001-bin59|PROKKA_MOD_00439	COG2262
121001-bin59|PROKKA_MOD_00440	COG0253
121001-bin59|PROKKA_MOD_00441	COG0324
121001-bin59|PROKKA_MOD_00442	COG0621
121001-bin59|PROKKA_MOD_00443	COG2137
121001-bin59|PROKKA_MOD_00444	COG0468
121001-bin59|PROKKA_MOD_00447	COG1396
121001-bin59|PROKKA_MOD_00448	COG1546
121001-bin59|PROKKA_MOD_00449	COG0558
121001-bin59|PROKKA_MOD_00450	COG0621
121001-bin59|PROKKA_MOD_00451	COG0002
121001-bin59|PROKKA_MOD_00452	COG0072
121001-bin59|PROKKA_MOD_00453	COG0016
121001-bin59|PROKKA_MOD_00454	COG0566
121001-bin59|PROKKA_MOD_00455	COG0292
121001-bin59|PROKKA_MOD_00456	COG0291
121001-bin59|PROKKA_MOD_00457	COG0290
121001-bin59|PROKKA_MOD_00459	COG1132
121001-bin59|PROKKA_MOD_00463	COG1070
121001-bin59|PROKKA_MOD_00464	COG1011
121001-bin59|PROKKA_MOD_00466	COG1070
121001-bin59|PROKKA_MOD_00467	COG1129
121001-bin59|PROKKA_MOD_00468	COG1172
121001-bin59|PROKKA_MOD_00469	COG1172
121001-bin59|PROKKA_MOD_00472	COG0449
121001-bin59|PROKKA_MOD_00474	COG0787
121001-bin59|PROKKA_MOD_00475	COG0411
121001-bin59|PROKKA_MOD_00476	COG0410
121001-bin59|PROKKA_MOD_00477	COG0559
121001-bin59|PROKKA_MOD_00478	COG4177
121001-bin59|PROKKA_MOD_00479	COG0683
121001-bin59|PROKKA_MOD_00481	COG3844
121001-bin59|PROKKA_MOD_00482	COG3483
121001-bin59|PROKKA_MOD_00483	COG0001
121001-bin59|PROKKA_MOD_00485	COG0695
121001-bin59|PROKKA_MOD_00486	COG1780
121001-bin59|PROKKA_MOD_00487	COG0209
121001-bin59|PROKKA_MOD_00488	COG0208
121001-bin59|PROKKA_MOD_00489	COG0428
121001-bin59|PROKKA_MOD_00491	COG0653
121001-bin59|PROKKA_MOD_00492	COG1040
121001-bin59|PROKKA_MOD_00493	COG0642
121001-bin59|PROKKA_MOD_00494	COG0745
121001-bin59|PROKKA_MOD_00495	COG0499
121001-bin59|PROKKA_MOD_00496	COG1109
121001-bin59|PROKKA_MOD_00499	COG1109
121001-bin59|PROKKA_MOD_00500	COG0103
121001-bin59|PROKKA_MOD_00501	COG0102
121001-bin59|PROKKA_MOD_00502	COG0101
121001-bin59|PROKKA_MOD_00503	COG0203
121001-bin59|PROKKA_MOD_00504	COG0202
121001-bin59|PROKKA_MOD_00505	COG0522
121001-bin59|PROKKA_MOD_00506	COG0100
121001-bin59|PROKKA_MOD_00507	COG0099
121001-bin59|PROKKA_MOD_00508	COG0361
121001-bin59|PROKKA_MOD_00509	COG0024
121001-bin59|PROKKA_MOD_00510	COG0563
121001-bin59|PROKKA_MOD_00511	COG0201
121001-bin59|PROKKA_MOD_00512	COG1054
121001-bin59|PROKKA_MOD_00516	COG5646
121001-bin59|PROKKA_MOD_00519	COG3588
121001-bin59|PROKKA_MOD_00520	COG0861
121001-bin59|PROKKA_MOD_00521	COG3004
121001-bin59|PROKKA_MOD_00524	COG3842
121001-bin59|PROKKA_MOD_00525	COG1082
121001-bin59|PROKKA_MOD_00526	COG1063
121001-bin59|PROKKA_MOD_00527	COG0235
121001-bin59|PROKKA_MOD_00528	COG1070
121001-bin59|PROKKA_MOD_00529	COG0111
121001-bin59|PROKKA_MOD_00530	COG1071
121001-bin59|PROKKA_MOD_00531	COG0022
121001-bin59|PROKKA_MOD_00532	COG1957
121001-bin59|PROKKA_MOD_00534	COG1004
121001-bin59|PROKKA_MOD_00535	COG1316
121001-bin59|PROKKA_MOD_00536	COG1215
121001-bin59|PROKKA_MOD_00537	COG2171
121001-bin59|PROKKA_MOD_00538	COG1611
121001-bin59|PROKKA_MOD_00542	COG0260
121001-bin59|PROKKA_MOD_00543	COG4122
121001-bin59|PROKKA_MOD_00544	COG0525
121001-bin59|PROKKA_MOD_00545	COG0285
121001-bin59|PROKKA_MOD_00547	COG0105
121001-bin59|PROKKA_MOD_00548	COG1077
121001-bin59|PROKKA_MOD_00549	COG1792
121001-bin59|PROKKA_MOD_00551	COG0768
121001-bin59|PROKKA_MOD_00552	COG1225
121001-bin59|PROKKA_MOD_00554	COG2609
121001-bin59|PROKKA_MOD_00556	COG0691
121001-bin59|PROKKA_MOD_00557	COG2177
121001-bin59|PROKKA_MOD_00558	COG2884
121001-bin59|PROKKA_MOD_00559	COG1186
121001-bin59|PROKKA_MOD_00560	COG0267
121001-bin59|PROKKA_MOD_00562	COG0812
121001-bin59|PROKKA_MOD_00563	COG0436
121001-bin59|PROKKA_MOD_00564	COG0690
121001-bin59|PROKKA_MOD_00565	COG0250
121001-bin59|PROKKA_MOD_00566	COG0080
121001-bin59|PROKKA_MOD_00567	COG0081
121001-bin59|PROKKA_MOD_00568	COG0244
121001-bin59|PROKKA_MOD_00569	COG0222
121001-bin59|PROKKA_MOD_00571	COG0284
121001-bin59|PROKKA_MOD_00572	COG0167
121001-bin59|PROKKA_MOD_00573	COG0543
121001-bin59|PROKKA_MOD_00574	COG0458
121001-bin59|PROKKA_MOD_00575	COG0505
121001-bin59|PROKKA_MOD_00576	COG0044
121001-bin59|PROKKA_MOD_00577	COG0413
121001-bin59|PROKKA_MOD_00578	COG0171
121001-bin59|PROKKA_MOD_00579	COG0031
121001-bin59|PROKKA_MOD_00580	COG1045
121001-bin59|PROKKA_MOD_00581	COG0174
121001-bin59|PROKKA_MOD_00583	COG2124
121001-bin59|PROKKA_MOD_00585	COG0125
121001-bin59|PROKKA_MOD_00586	COG2812
121001-bin59|PROKKA_MOD_00588	COG0513
121001-bin59|PROKKA_MOD_00590	COG2723
121001-bin59|PROKKA_MOD_00591	COG0395
121001-bin59|PROKKA_MOD_00592	COG1175
121001-bin59|PROKKA_MOD_00593	COG1653
121001-bin59|PROKKA_MOD_00594	COG0366
121001-bin59|PROKKA_MOD_00597	COG0488
121001-bin59|PROKKA_MOD_00598	COG0188
121001-bin59|PROKKA_MOD_00599	COG1524
121001-bin59|PROKKA_MOD_00601	COG0483
121001-bin59|PROKKA_MOD_00604	COG1816
121001-bin59|PROKKA_MOD_00605	COG0213
121001-bin59|PROKKA_MOD_00606	COG0295
121001-bin59|PROKKA_MOD_00607	COG1079
121001-bin59|PROKKA_MOD_00608	COG4603
121001-bin59|PROKKA_MOD_00609	COG3845
121001-bin59|PROKKA_MOD_00610	COG1837
121001-bin59|PROKKA_MOD_00611	COG0806
121001-bin59|PROKKA_MOD_00612	COG0336
121001-bin59|PROKKA_MOD_00616	COG0756
121001-bin59|PROKKA_MOD_00618	COG0569
121001-bin59|PROKKA_MOD_00619	COG0569
121001-bin59|PROKKA_MOD_00621	COG0174
121001-bin59|PROKKA_MOD_00622	COG0531
121001-bin59|PROKKA_MOD_00623	COG0121
121001-bin59|PROKKA_MOD_00624	COG1585
121001-bin59|PROKKA_MOD_00625	COG0330
121001-bin59|PROKKA_MOD_00626	COG0673
121001-bin59|PROKKA_MOD_00628	COG0288
121001-bin59|PROKKA_MOD_00629	COG0305
121001-bin59|PROKKA_MOD_00630	COG0359
121001-bin59|PROKKA_MOD_00631	COG0238
121001-bin59|PROKKA_MOD_00632	COG0629
121001-bin59|PROKKA_MOD_00633	COG0360
121001-bin59|PROKKA_MOD_00635	COG0744
121001-bin59|PROKKA_MOD_00637	COG1198
121001-bin59|PROKKA_MOD_00638	COG0242
121001-bin59|PROKKA_MOD_00639	COG0223
121001-bin59|PROKKA_MOD_00640	COG0144
121001-bin59|PROKKA_MOD_00641	COG0036
121001-bin59|PROKKA_MOD_00642	COG0560
121001-bin59|PROKKA_MOD_00644	COG1716
121001-bin59|PROKKA_MOD_00645	COG0789
121001-bin59|PROKKA_MOD_00646	COG1259
121001-bin59|PROKKA_MOD_00647	COG0789
121001-bin59|PROKKA_MOD_00648	COG1003
121001-bin59|PROKKA_MOD_00649	COG0463
121001-bin59|PROKKA_MOD_00651	COG0482
121001-bin59|PROKKA_MOD_00652	COG1104
121001-bin59|PROKKA_MOD_00653	COG2025
121001-bin59|PROKKA_MOD_00654	COG2086
121001-bin59|PROKKA_MOD_00658	COG1216
121001-bin59|PROKKA_MOD_00660	COG1208
121001-bin59|PROKKA_MOD_00661	COG0436
121001-bin59|PROKKA_MOD_00662	COG1146
121001-bin59|PROKKA_MOD_00665	COG0178
121001-bin59|PROKKA_MOD_00666	COG0556
121001-bin59|PROKKA_MOD_00667	COG0237
121001-bin59|PROKKA_MOD_00669	COG1354
121001-bin59|PROKKA_MOD_00670	COG1386
121001-bin59|PROKKA_MOD_00671	COG1187
121001-bin59|PROKKA_MOD_00672	COG4401
121001-bin59|PROKKA_MOD_00673	COG0287
121001-bin59|PROKKA_MOD_00674	COG1160
121001-bin59|PROKKA_MOD_00675	COG0558
121001-bin59|PROKKA_MOD_00679	COG0149
121001-bin59|PROKKA_MOD_00680	COG0126
121001-bin59|PROKKA_MOD_00681	COG0057
121001-bin59|PROKKA_MOD_00682	COG1481
121001-bin59|PROKKA_MOD_00685	COG0712
121001-bin59|PROKKA_MOD_00686	COG0711
121001-bin59|PROKKA_MOD_00688	COG0356
121001-bin59|PROKKA_MOD_00691	COG0472
121001-bin59|PROKKA_MOD_00692	COG0112
121001-bin59|PROKKA_MOD_00693	COG0719
121001-bin59|PROKKA_MOD_00694	COG2345
121001-bin59|PROKKA_MOD_00695	COG1612
121001-bin59|PROKKA_MOD_00696	COG0021
121001-bin59|PROKKA_MOD_00699	COG0115
121001-bin59|PROKKA_MOD_00700	COG0119
121001-bin59|PROKKA_MOD_00701	COG4974
121001-bin59|PROKKA_MOD_00706	COG0843
121001-bin59|PROKKA_MOD_00707	COG1622
121001-bin59|PROKKA_MOD_00708	COG1104
121001-bin59|PROKKA_MOD_00709	COG0316
121001-bin59|PROKKA_MOD_00710	COG2062
121001-bin59|PROKKA_MOD_00711	COG0248
121001-bin59|PROKKA_MOD_00712	COG2303
121001-bin59|PROKKA_MOD_00713	COG0596
121001-bin59|PROKKA_MOD_00714	COG1252
121001-bin59|PROKKA_MOD_00716	COG0289
121001-bin59|PROKKA_MOD_00718	COG1296
121001-bin59|PROKKA_MOD_00719	COG1351
121001-bin59|PROKKA_MOD_00720	COG0329
121001-bin59|PROKKA_MOD_00721	COG0595
121001-bin59|PROKKA_MOD_00722	COG0060
121001-bin59|PROKKA_MOD_00723	COG1734
121001-bin59|PROKKA_MOD_00724	COG0597
121001-bin59|PROKKA_MOD_00725	COG0564
121001-bin59|PROKKA_MOD_00727	COG0702
121001-bin59|PROKKA_MOD_00729	COG0459
121001-bin59|PROKKA_MOD_00731	COG1278
121001-bin59|PROKKA_MOD_00736	COG1028
121001-bin59|PROKKA_MOD_00737	COG1122
121001-bin59|PROKKA_MOD_00738	COG0619
121001-bin59|PROKKA_MOD_00740	COG0310
121001-bin59|PROKKA_MOD_00741	COG2372
121001-bin59|PROKKA_MOD_00742	COG0174
121001-bin59|PROKKA_MOD_00743	COG0697
121001-bin59|PROKKA_MOD_00744	COG2008
121001-bin59|PROKKA_MOD_00745	COG0350
121001-bin59|PROKKA_MOD_00746	COG3200
121001-bin59|PROKKA_MOD_00747	COG0205
121001-bin59|PROKKA_MOD_00749	COG0681
121001-bin59|PROKKA_MOD_00750	COG0164
121001-bin59|PROKKA_MOD_00751	COG0758
121001-bin59|PROKKA_MOD_00752	COG1159
121001-bin59|PROKKA_MOD_00753	COG0697
121001-bin59|PROKKA_MOD_00754	COG0657
121001-bin59|PROKKA_MOD_00756	COG0548
121001-bin59|PROKKA_MOD_00757	COG1438
121001-bin59|PROKKA_MOD_00758	COG0165
121001-bin59|PROKKA_MOD_00759	COG0162
121001-bin59|PROKKA_MOD_00760	COG1385
121001-bin59|PROKKA_MOD_00761	COG0537
121001-bin59|PROKKA_MOD_00762	COG1702
121001-bin59|PROKKA_MOD_00763	COG0319
121001-bin59|PROKKA_MOD_00764	COG1253
121001-bin59|PROKKA_MOD_00765	COG0179
121001-bin59|PROKKA_MOD_00769	COG0493
121001-bin59|PROKKA_MOD_00771	COG2333
121001-bin59|PROKKA_MOD_00772	COG1466
121001-bin59|PROKKA_MOD_00773	COG0268
121001-bin59|PROKKA_MOD_00774	COG0481
121001-bin59|PROKKA_MOD_00776	COG0692
121001-bin59|PROKKA_MOD_00777	COG2252
121001-bin59|PROKKA_MOD_00778	COG2364
121001-bin59|PROKKA_MOD_00779	COG1968
121001-bin59|PROKKA_MOD_00780	COG1811
121001-bin59|PROKKA_MOD_00782	COG1820
121001-bin59|PROKKA_MOD_00783	COG4821
121001-bin59|PROKKA_MOD_00784	COG0395
121001-bin59|PROKKA_MOD_00788	COG4974
121001-bin59|PROKKA_MOD_00789	COG0504
121001-bin59|PROKKA_MOD_00790	COG0497
121001-bin59|PROKKA_MOD_00793	COG1131
121001-bin59|PROKKA_MOD_00794	COG0842
121001-bin59|PROKKA_MOD_00797	COG0766
121001-bin59|PROKKA_MOD_00798	COG0028
121001-bin59|PROKKA_MOD_00799	COG0440
121001-bin59|PROKKA_MOD_00800	COG0059
121001-bin59|PROKKA_MOD_00801	COG0111
121001-bin59|PROKKA_MOD_00803	COG1539
121001-bin59|PROKKA_MOD_00804	COG0294
121001-bin59|PROKKA_MOD_00805	COG0302
121001-bin59|PROKKA_MOD_00806	COG0465
121001-bin59|PROKKA_MOD_00807	COG0634
121001-bin59|PROKKA_MOD_00809	COG0085
121001-bin59|PROKKA_MOD_00812	COG1290
121001-bin59|PROKKA_MOD_00813	COG0723
